"","year","enso_q","lat","lon","hours","enso_q_index.x","ONI","enso_q_index.y"
"298",2022,"DJF",-22.47,-31.79,0.93,"2022-DJF",-0.97,"2022-DJF"
"299",2022,"DJF",-22.47,-30.28,1.2,"2022-DJF",-0.97,"2022-DJF"
"300",2022,"DJF",-22.47,-30.12,0.97,"2022-DJF",-0.97,"2022-DJF"
"301",2022,"DJF",-22.47,-29.77,0.92,"2022-DJF",-0.97,"2022-DJF"
"302",2022,"DJF",-22.46,-31.01,1.03,"2022-DJF",-0.97,"2022-DJF"
"303",2022,"DJF",-22.46,-30.46,0.26,"2022-DJF",-0.97,"2022-DJF"
"304",2022,"DJF",-22.46,-30.34,0.89,"2022-DJF",-0.97,"2022-DJF"
"305",2022,"DJF",-22.46,-30.33,0.71,"2022-DJF",-0.97,"2022-DJF"
"306",2022,"DJF",-22.46,-30.32,0.53,"2022-DJF",-0.97,"2022-DJF"
"307",2022,"DJF",-22.46,-30.27,1.7,"2022-DJF",-0.97,"2022-DJF"
"308",2022,"DJF",-22.46,-30.2,1.08,"2022-DJF",-0.97,"2022-DJF"
"309",2022,"DJF",-22.46,-28.86,0.87,"2022-DJF",-0.97,"2022-DJF"
"310",2022,"DJF",-22.46,-28.64,0.95,"2022-DJF",-0.97,"2022-DJF"
"311",2022,"DJF",-22.45,-30.86,3.35,"2022-DJF",-0.97,"2022-DJF"
"312",2022,"DJF",-22.45,-30.85,2.11,"2022-DJF",-0.97,"2022-DJF"
"313",2022,"DJF",-22.45,-30.83,1.29,"2022-DJF",-0.97,"2022-DJF"
"314",2022,"DJF",-22.45,-30.36,1.23,"2022-DJF",-0.97,"2022-DJF"
"315",2022,"DJF",-22.44,-32.21,0.67,"2022-DJF",-0.97,"2022-DJF"
"316",2022,"DJF",-22.44,-31.11,1.8,"2022-DJF",-0.97,"2022-DJF"
"317",2022,"DJF",-22.44,-30.83,6.59,"2022-DJF",-0.97,"2022-DJF"
"318",2022,"DJF",-22.44,-30.82,1.2,"2022-DJF",-0.97,"2022-DJF"
"319",2022,"DJF",-22.44,-30.38,0.85,"2022-DJF",-0.97,"2022-DJF"
"320",2022,"DJF",-22.44,-30.33,0.89,"2022-DJF",-0.97,"2022-DJF"
"321",2022,"DJF",-22.44,-30.27,4.15,"2022-DJF",-0.97,"2022-DJF"
"322",2022,"DJF",-22.44,-30.25,1.27,"2022-DJF",-0.97,"2022-DJF"
"323",2022,"DJF",-22.44,-29.82,0.99,"2022-DJF",-0.97,"2022-DJF"
"324",2022,"DJF",-22.43,-30.67,0.21,"2022-DJF",-0.97,"2022-DJF"
"325",2022,"DJF",-22.42,-30.81,1.04,"2022-DJF",-0.97,"2022-DJF"
"326",2022,"DJF",-22.41,-31.12,1.16,"2022-DJF",-0.97,"2022-DJF"
"327",2022,"DJF",-22.41,-30.81,2.36,"2022-DJF",-0.97,"2022-DJF"
"328",2022,"DJF",-22.41,-30.39,0.55,"2022-DJF",-0.97,"2022-DJF"
"329",2022,"DJF",-22.4,-31.75,0.63,"2022-DJF",-0.97,"2022-DJF"
"330",2022,"DJF",-22.4,-29.77,3.05,"2022-DJF",-0.97,"2022-DJF"
"331",2022,"DJF",-22.39,-30.8,1.18,"2022-DJF",-0.97,"2022-DJF"
"332",2022,"DJF",-22.39,-30.22,0.72,"2022-DJF",-0.97,"2022-DJF"
"333",2022,"DJF",-22.39,-28.59,1.3,"2022-DJF",-0.97,"2022-DJF"
"334",2022,"DJF",-22.37,-32.16,1.3,"2022-DJF",-0.97,"2022-DJF"
"335",2022,"DJF",-22.37,-30.67,1.91,"2022-DJF",-0.97,"2022-DJF"
"336",2022,"DJF",-22.37,-30.53,0.73,"2022-DJF",-0.97,"2022-DJF"
"337",2022,"DJF",-22.36,-31.87,0.84,"2022-DJF",-0.97,"2022-DJF"
"338",2022,"DJF",-22.36,-31.77,0.56,"2022-DJF",-0.97,"2022-DJF"
"339",2022,"DJF",-22.36,-31.56,1.05,"2022-DJF",-0.97,"2022-DJF"
"340",2022,"DJF",-22.36,-30.8,0.97,"2022-DJF",-0.97,"2022-DJF"
"341",2022,"DJF",-22.36,-30.76,0.9,"2022-DJF",-0.97,"2022-DJF"
"342",2022,"DJF",-22.35,-31.96,1.15,"2022-DJF",-0.97,"2022-DJF"
"343",2022,"DJF",-22.35,-31.7,0.12,"2022-DJF",-0.97,"2022-DJF"
"344",2022,"DJF",-22.35,-31.58,1.02,"2022-DJF",-0.97,"2022-DJF"
"345",2022,"DJF",-22.35,-31.48,0.95,"2022-DJF",-0.97,"2022-DJF"
"346",2022,"DJF",-22.35,-30.45,1.27,"2022-DJF",-0.97,"2022-DJF"
"347",2022,"DJF",-22.35,-30.2,1.34,"2022-DJF",-0.97,"2022-DJF"
"348",2022,"DJF",-22.34,-32.04,1.22,"2022-DJF",-0.97,"2022-DJF"
"349",2022,"DJF",-22.34,-30.37,0.94,"2022-DJF",-0.97,"2022-DJF"
"350",2022,"DJF",-22.34,-29.8,1.72,"2022-DJF",-0.97,"2022-DJF"
"351",2022,"DJF",-22.34,-28.85,1.01,"2022-DJF",-0.97,"2022-DJF"
"352",2022,"DJF",-22.33,-31.67,0.78,"2022-DJF",-0.97,"2022-DJF"
"353",2022,"DJF",-22.33,-31.53,1.85,"2022-DJF",-0.97,"2022-DJF"
"354",2022,"DJF",-22.33,-30.73,0.8,"2022-DJF",-0.97,"2022-DJF"
"355",2022,"DJF",-22.33,-30.61,0.8,"2022-DJF",-0.97,"2022-DJF"
"356",2022,"DJF",-22.33,-30.58,1,"2022-DJF",-0.97,"2022-DJF"
"357",2022,"DJF",-22.33,-30.47,1.64,"2022-DJF",-0.97,"2022-DJF"
"358",2022,"DJF",-22.33,-30.37,2.05,"2022-DJF",-0.97,"2022-DJF"
"359",2022,"DJF",-22.33,-30.36,1.68,"2022-DJF",-0.97,"2022-DJF"
"360",2022,"DJF",-22.33,-28.53,0.73,"2022-DJF",-0.97,"2022-DJF"
"361",2022,"DJF",-22.32,-32.17,0.53,"2022-DJF",-0.97,"2022-DJF"
"362",2022,"DJF",-22.32,-32.15,0.79,"2022-DJF",-0.97,"2022-DJF"
"363",2022,"DJF",-22.32,-31.7,0.76,"2022-DJF",-0.97,"2022-DJF"
"364",2022,"DJF",-22.32,-31.44,0.67,"2022-DJF",-0.97,"2022-DJF"
"365",2022,"DJF",-22.32,-31.08,1.23,"2022-DJF",-0.97,"2022-DJF"
"366",2022,"DJF",-22.32,-30.72,0.9,"2022-DJF",-0.97,"2022-DJF"
"367",2022,"DJF",-22.32,-30.57,1.35,"2022-DJF",-0.97,"2022-DJF"
"368",2022,"DJF",-22.32,-30.49,1.2,"2022-DJF",-0.97,"2022-DJF"
"369",2022,"DJF",-22.32,-30.47,0.91,"2022-DJF",-0.97,"2022-DJF"
"370",2022,"DJF",-22.32,-30.45,0.85,"2022-DJF",-0.97,"2022-DJF"
"371",2022,"DJF",-22.32,-30.36,2.69,"2022-DJF",-0.97,"2022-DJF"
"372",2022,"DJF",-22.32,-29.82,1,"2022-DJF",-0.97,"2022-DJF"
"373",2022,"DJF",-22.31,-31.74,3.2,"2022-DJF",-0.97,"2022-DJF"
"374",2022,"DJF",-22.31,-31.73,1.15,"2022-DJF",-0.97,"2022-DJF"
"375",2022,"DJF",-22.31,-31.07,1.72,"2022-DJF",-0.97,"2022-DJF"
"376",2022,"DJF",-22.31,-30.76,0.23,"2022-DJF",-0.97,"2022-DJF"
"377",2022,"DJF",-22.31,-30.51,1.38,"2022-DJF",-0.97,"2022-DJF"
"378",2022,"DJF",-22.31,-30.36,0.57,"2022-DJF",-0.97,"2022-DJF"
"379",2022,"DJF",-22.31,-30.35,3.09,"2022-DJF",-0.97,"2022-DJF"
"380",2022,"DJF",-22.3,-31.73,2.39,"2022-DJF",-0.97,"2022-DJF"
"381",2022,"DJF",-22.3,-31.08,0.32,"2022-DJF",-0.97,"2022-DJF"
"382",2022,"DJF",-22.3,-31.03,2.2,"2022-DJF",-0.97,"2022-DJF"
"383",2022,"DJF",-22.3,-30.82,1.2,"2022-DJF",-0.97,"2022-DJF"
"384",2022,"DJF",-22.3,-30.81,1.1,"2022-DJF",-0.97,"2022-DJF"
"385",2022,"DJF",-22.3,-30.79,1.76,"2022-DJF",-0.97,"2022-DJF"
"386",2022,"DJF",-22.3,-30.78,2.8,"2022-DJF",-0.97,"2022-DJF"
"387",2022,"DJF",-22.3,-30.38,0.9,"2022-DJF",-0.97,"2022-DJF"
"388",2022,"DJF",-22.3,-30.35,1,"2022-DJF",-0.97,"2022-DJF"
"389",2022,"DJF",-22.3,-30.29,0.9,"2022-DJF",-0.97,"2022-DJF"
"390",2022,"DJF",-22.29,-31.72,0.96,"2022-DJF",-0.97,"2022-DJF"
"391",2022,"DJF",-22.29,-30.77,2.24,"2022-DJF",-0.97,"2022-DJF"
"392",2022,"DJF",-22.29,-30.76,1.54,"2022-DJF",-0.97,"2022-DJF"
"393",2022,"DJF",-22.29,-30.14,1.25,"2022-DJF",-0.97,"2022-DJF"
"394",2022,"DJF",-22.29,-29.94,0.61,"2022-DJF",-0.97,"2022-DJF"
"395",2022,"DJF",-22.29,-29.81,0.63,"2022-DJF",-0.97,"2022-DJF"
"396",2022,"DJF",-22.29,-29.44,23.16,"2022-DJF",-0.97,"2022-DJF"
"397",2022,"DJF",-22.29,-28.51,1.23,"2022-DJF",-0.97,"2022-DJF"
"398",2022,"DJF",-22.29,-28.5,0.97,"2022-DJF",-0.97,"2022-DJF"
"399",2022,"DJF",-22.28,-30.5,1.2,"2022-DJF",-0.97,"2022-DJF"
"400",2022,"DJF",-22.28,-30.09,0.4,"2022-DJF",-0.97,"2022-DJF"
"401",2022,"DJF",-22.28,-28.86,1.35,"2022-DJF",-0.97,"2022-DJF"
"402",2022,"DJF",-22.28,-28.5,0.94,"2022-DJF",-0.97,"2022-DJF"
"403",2022,"DJF",-22.27,-31.11,0.73,"2022-DJF",-0.97,"2022-DJF"
"404",2022,"DJF",-22.27,-30.64,0.65,"2022-DJF",-0.97,"2022-DJF"
"405",2022,"DJF",-22.27,-30.56,0.59,"2022-DJF",-0.97,"2022-DJF"
"406",2022,"DJF",-22.27,-30.54,0.48,"2022-DJF",-0.97,"2022-DJF"
"407",2022,"DJF",-22.27,-29.97,1.18,"2022-DJF",-0.97,"2022-DJF"
"408",2022,"DJF",-22.27,-29.8,1.82,"2022-DJF",-0.97,"2022-DJF"
"409",2022,"DJF",-22.27,-29.73,1.1,"2022-DJF",-0.97,"2022-DJF"
"410",2022,"DJF",-22.27,-28.48,1.1,"2022-DJF",-0.97,"2022-DJF"
"411",2022,"DJF",-22.26,-31.73,0.66,"2022-DJF",-0.97,"2022-DJF"
"412",2022,"DJF",-22.26,-31.05,0.87,"2022-DJF",-0.97,"2022-DJF"
"413",2022,"DJF",-22.26,-30.76,1.33,"2022-DJF",-0.97,"2022-DJF"
"414",2022,"DJF",-22.26,-30.65,0.5,"2022-DJF",-0.97,"2022-DJF"
"415",2022,"DJF",-22.26,-30.64,1.8,"2022-DJF",-0.97,"2022-DJF"
"416",2022,"DJF",-22.26,-30.62,1.74,"2022-DJF",-0.97,"2022-DJF"
"417",2022,"DJF",-22.26,-30.46,1.16,"2022-DJF",-0.97,"2022-DJF"
"418",2022,"DJF",-22.26,-30.29,0.95,"2022-DJF",-0.97,"2022-DJF"
"419",2022,"DJF",-22.25,-30.7,0.77,"2022-DJF",-0.97,"2022-DJF"
"420",2022,"DJF",-22.25,-30.62,2.33,"2022-DJF",-0.97,"2022-DJF"
"421",2022,"DJF",-22.25,-30.55,0.82,"2022-DJF",-0.97,"2022-DJF"
"422",2022,"DJF",-22.25,-29.77,1.18,"2022-DJF",-0.97,"2022-DJF"
"423",2022,"DJF",-22.25,-28.48,1,"2022-DJF",-0.97,"2022-DJF"
"424",2022,"DJF",-22.25,-28.47,0.93,"2022-DJF",-0.97,"2022-DJF"
"425",2022,"DJF",-22.24,-31.38,3.34,"2022-DJF",-0.97,"2022-DJF"
"426",2022,"DJF",-22.24,-31.37,0.6,"2022-DJF",-0.97,"2022-DJF"
"427",2022,"DJF",-22.24,-30.57,1.49,"2022-DJF",-0.97,"2022-DJF"
"428",2022,"DJF",-22.24,-28.47,0.73,"2022-DJF",-0.97,"2022-DJF"
"429",2022,"DJF",-22.23,-32.41,1.05,"2022-DJF",-0.97,"2022-DJF"
"430",2022,"DJF",-22.23,-30.73,1.05,"2022-DJF",-0.97,"2022-DJF"
"431",2022,"DJF",-22.23,-30.65,1.43,"2022-DJF",-0.97,"2022-DJF"
"432",2022,"DJF",-22.23,-29.66,1.45,"2022-DJF",-0.97,"2022-DJF"
"433",2022,"DJF",-22.22,-32.38,0.87,"2022-DJF",-0.97,"2022-DJF"
"434",2022,"DJF",-22.22,-30.82,2.95,"2022-DJF",-0.97,"2022-DJF"
"435",2022,"DJF",-22.22,-30.67,1.1,"2022-DJF",-0.97,"2022-DJF"
"436",2022,"DJF",-22.22,-30.62,0.53,"2022-DJF",-0.97,"2022-DJF"
"437",2022,"DJF",-22.22,-30.42,1,"2022-DJF",-0.97,"2022-DJF"
"438",2022,"DJF",-22.21,-31.53,2.41,"2022-DJF",-0.97,"2022-DJF"
"439",2022,"DJF",-22.21,-30.74,1.64,"2022-DJF",-0.97,"2022-DJF"
"440",2022,"DJF",-22.21,-30.41,0.99,"2022-DJF",-0.97,"2022-DJF"
"441",2022,"DJF",-22.21,-29.83,1.7,"2022-DJF",-0.97,"2022-DJF"
"442",2022,"DJF",-22.21,-29.61,0.97,"2022-DJF",-0.97,"2022-DJF"
"443",2022,"DJF",-22.2,-32.42,0.55,"2022-DJF",-0.97,"2022-DJF"
"444",2022,"DJF",-22.2,-32.18,1.25,"2022-DJF",-0.97,"2022-DJF"
"445",2022,"DJF",-22.2,-31.52,0.85,"2022-DJF",-0.97,"2022-DJF"
"446",2022,"DJF",-22.2,-31.36,3.13,"2022-DJF",-0.97,"2022-DJF"
"447",2022,"DJF",-22.2,-30.67,0.63,"2022-DJF",-0.97,"2022-DJF"
"448",2022,"DJF",-22.2,-30.65,1.05,"2022-DJF",-0.97,"2022-DJF"
"449",2022,"DJF",-22.2,-30.64,0.82,"2022-DJF",-0.97,"2022-DJF"
"450",2022,"DJF",-22.2,-30.24,0.65,"2022-DJF",-0.97,"2022-DJF"
"451",2022,"DJF",-22.2,-29.68,0.05,"2022-DJF",-0.97,"2022-DJF"
"452",2022,"DJF",-22.19,-31.52,0.88,"2022-DJF",-0.97,"2022-DJF"
"453",2022,"DJF",-22.19,-31.51,1.15,"2022-DJF",-0.97,"2022-DJF"
"454",2022,"DJF",-22.19,-31.43,1.72,"2022-DJF",-0.97,"2022-DJF"
"455",2022,"DJF",-22.19,-31.09,4.98,"2022-DJF",-0.97,"2022-DJF"
"456",2022,"DJF",-22.19,-31.08,3.87,"2022-DJF",-0.97,"2022-DJF"
"457",2022,"DJF",-22.19,-31.07,2.36,"2022-DJF",-0.97,"2022-DJF"
"458",2022,"DJF",-22.19,-30.04,0.78,"2022-DJF",-0.97,"2022-DJF"
"459",2022,"DJF",-22.18,-32.19,0.95,"2022-DJF",-0.97,"2022-DJF"
"460",2022,"DJF",-22.18,-31.7,1.36,"2022-DJF",-0.97,"2022-DJF"
"461",2022,"DJF",-22.18,-31.67,1.05,"2022-DJF",-0.97,"2022-DJF"
"462",2022,"DJF",-22.18,-31.51,0.8,"2022-DJF",-0.97,"2022-DJF"
"463",2022,"DJF",-22.18,-31.5,0.6,"2022-DJF",-0.97,"2022-DJF"
"464",2022,"DJF",-22.18,-31.3,0.92,"2022-DJF",-0.97,"2022-DJF"
"465",2022,"DJF",-22.18,-31.06,2.05,"2022-DJF",-0.97,"2022-DJF"
"466",2022,"DJF",-22.18,-30.74,1.74,"2022-DJF",-0.97,"2022-DJF"
"467",2022,"DJF",-22.18,-30.67,0.22,"2022-DJF",-0.97,"2022-DJF"
"468",2022,"DJF",-22.18,-30.63,2.33,"2022-DJF",-0.97,"2022-DJF"
"469",2022,"DJF",-22.17,-32.36,1.13,"2022-DJF",-0.97,"2022-DJF"
"470",2022,"DJF",-22.17,-32.27,0.95,"2022-DJF",-0.97,"2022-DJF"
"471",2022,"DJF",-22.17,-31.06,0.8,"2022-DJF",-0.97,"2022-DJF"
"472",2022,"DJF",-22.17,-31.05,2.89,"2022-DJF",-0.97,"2022-DJF"
"473",2022,"DJF",-22.17,-31.04,0.5,"2022-DJF",-0.97,"2022-DJF"
"474",2022,"DJF",-22.17,-30.72,0.65,"2022-DJF",-0.97,"2022-DJF"
"475",2022,"DJF",-22.17,-30.68,0.72,"2022-DJF",-0.97,"2022-DJF"
"476",2022,"DJF",-22.17,-30.47,3,"2022-DJF",-0.97,"2022-DJF"
"477",2022,"DJF",-22.17,-28.87,0.68,"2022-DJF",-0.97,"2022-DJF"
"478",2022,"DJF",-22.16,-31.45,0.68,"2022-DJF",-0.97,"2022-DJF"
"479",2022,"DJF",-22.16,-30.74,1.05,"2022-DJF",-0.97,"2022-DJF"
"480",2022,"DJF",-22.16,-30.7,0.74,"2022-DJF",-0.97,"2022-DJF"
"481",2022,"DJF",-22.16,-30.69,1.42,"2022-DJF",-0.97,"2022-DJF"
"482",2022,"DJF",-22.16,-30.51,0.97,"2022-DJF",-0.97,"2022-DJF"
"483",2022,"DJF",-22.16,-30.48,0.7,"2022-DJF",-0.97,"2022-DJF"
"484",2022,"DJF",-22.16,-30.08,1.19,"2022-DJF",-0.97,"2022-DJF"
"485",2022,"DJF",-22.16,-29.77,1.64,"2022-DJF",-0.97,"2022-DJF"
"486",2022,"DJF",-22.16,-29.52,0.44,"2022-DJF",-0.97,"2022-DJF"
"487",2022,"DJF",-22.15,-31.08,0.95,"2022-DJF",-0.97,"2022-DJF"
"488",2022,"DJF",-22.15,-30.77,0.93,"2022-DJF",-0.97,"2022-DJF"
"489",2022,"DJF",-22.15,-30.2,1.03,"2022-DJF",-0.97,"2022-DJF"
"490",2022,"DJF",-22.15,-29.74,1.06,"2022-DJF",-0.97,"2022-DJF"
"491",2022,"DJF",-22.14,-32.19,0.65,"2022-DJF",-0.97,"2022-DJF"
"492",2022,"DJF",-22.14,-31.66,0.8,"2022-DJF",-0.97,"2022-DJF"
"493",2022,"DJF",-22.14,-31.5,2.75,"2022-DJF",-0.97,"2022-DJF"
"494",2022,"DJF",-22.14,-31.11,0.9,"2022-DJF",-0.97,"2022-DJF"
"495",2022,"DJF",-22.14,-30.71,2.73,"2022-DJF",-0.97,"2022-DJF"
"496",2022,"DJF",-22.14,-29.73,0.85,"2022-DJF",-0.97,"2022-DJF"
"497",2022,"DJF",-22.14,-29.72,0.25,"2022-DJF",-0.97,"2022-DJF"
"498",2022,"DJF",-22.13,-31.48,0.85,"2022-DJF",-0.97,"2022-DJF"
"499",2022,"DJF",-22.13,-31.47,1,"2022-DJF",-0.97,"2022-DJF"
"500",2022,"DJF",-22.13,-31.25,0.9,"2022-DJF",-0.97,"2022-DJF"
"501",2022,"DJF",-22.13,-31.12,1.4,"2022-DJF",-0.97,"2022-DJF"
"502",2022,"DJF",-22.13,-30.73,1.12,"2022-DJF",-0.97,"2022-DJF"
"503",2022,"DJF",-22.13,-30.72,0.82,"2022-DJF",-0.97,"2022-DJF"
"504",2022,"DJF",-22.13,-30.58,0.85,"2022-DJF",-0.97,"2022-DJF"
"505",2022,"DJF",-22.13,-30.52,2.34,"2022-DJF",-0.97,"2022-DJF"
"506",2022,"DJF",-22.13,-30.5,0.65,"2022-DJF",-0.97,"2022-DJF"
"507",2022,"DJF",-22.13,-29.75,2,"2022-DJF",-0.97,"2022-DJF"
"508",2022,"DJF",-22.12,-31.67,1.09,"2022-DJF",-0.97,"2022-DJF"
"509",2022,"DJF",-22.12,-31.3,0.72,"2022-DJF",-0.97,"2022-DJF"
"510",2022,"DJF",-22.12,-31.18,1.46,"2022-DJF",-0.97,"2022-DJF"
"511",2022,"DJF",-22.12,-31.12,2.93,"2022-DJF",-0.97,"2022-DJF"
"512",2022,"DJF",-22.12,-30.81,1.1,"2022-DJF",-0.97,"2022-DJF"
"513",2022,"DJF",-22.11,-32.22,1.02,"2022-DJF",-0.97,"2022-DJF"
"514",2022,"DJF",-22.11,-31.56,1.27,"2022-DJF",-0.97,"2022-DJF"
"515",2022,"DJF",-22.11,-31.31,2.09,"2022-DJF",-0.97,"2022-DJF"
"516",2022,"DJF",-22.11,-31.12,3.13,"2022-DJF",-0.97,"2022-DJF"
"517",2022,"DJF",-22.11,-30.77,2.01,"2022-DJF",-0.97,"2022-DJF"
"518",2022,"DJF",-22.11,-29.73,2.2,"2022-DJF",-0.97,"2022-DJF"
"519",2022,"DJF",-22.11,-28.86,0.94,"2022-DJF",-0.97,"2022-DJF"
"520",2022,"DJF",-22.1,-30.91,1.39,"2022-DJF",-0.97,"2022-DJF"
"521",2022,"DJF",-22.1,-30.77,0.29,"2022-DJF",-0.97,"2022-DJF"
"522",2022,"DJF",-22.1,-30.53,1.85,"2022-DJF",-0.97,"2022-DJF"
"523",2022,"DJF",-22.1,-30.46,1.13,"2022-DJF",-0.97,"2022-DJF"
"524",2022,"DJF",-22.1,-30.35,1.15,"2022-DJF",-0.97,"2022-DJF"
"525",2022,"DJF",-22.1,-30.17,0.64,"2022-DJF",-0.97,"2022-DJF"
"526",2022,"DJF",-22.1,-29.82,0.85,"2022-DJF",-0.97,"2022-DJF"
"527",2022,"DJF",-22.1,-29.72,0.95,"2022-DJF",-0.97,"2022-DJF"
"528",2022,"DJF",-22.09,-31.64,0.72,"2022-DJF",-0.97,"2022-DJF"
"529",2022,"DJF",-22.09,-30.36,1.85,"2022-DJF",-0.97,"2022-DJF"
"530",2022,"DJF",-22.09,-30.34,0.55,"2022-DJF",-0.97,"2022-DJF"
"531",2022,"DJF",-22.09,-30.19,0.95,"2022-DJF",-0.97,"2022-DJF"
"532",2022,"DJF",-22.09,-29.72,2.21,"2022-DJF",-0.97,"2022-DJF"
"533",2022,"DJF",-22.09,-28.86,1.07,"2022-DJF",-0.97,"2022-DJF"
"534",2022,"DJF",-22.09,-28.85,0.21,"2022-DJF",-0.97,"2022-DJF"
"535",2022,"DJF",-22.08,-32.09,1.52,"2022-DJF",-0.97,"2022-DJF"
"536",2022,"DJF",-22.08,-31.32,1.35,"2022-DJF",-0.97,"2022-DJF"
"537",2022,"DJF",-22.08,-31.27,5.07,"2022-DJF",-0.97,"2022-DJF"
"538",2022,"DJF",-22.08,-30.7,2.03,"2022-DJF",-0.97,"2022-DJF"
"539",2022,"DJF",-22.08,-30.52,0.99,"2022-DJF",-0.97,"2022-DJF"
"540",2022,"DJF",-22.08,-30.45,0.47,"2022-DJF",-0.97,"2022-DJF"
"541",2022,"DJF",-22.08,-30.35,0.86,"2022-DJF",-0.97,"2022-DJF"
"542",2022,"DJF",-22.08,-30.34,1.89,"2022-DJF",-0.97,"2022-DJF"
"543",2022,"DJF",-22.08,-30.33,1.2,"2022-DJF",-0.97,"2022-DJF"
"544",2022,"DJF",-22.08,-30.32,0.6,"2022-DJF",-0.97,"2022-DJF"
"545",2022,"DJF",-22.08,-30.31,0.8,"2022-DJF",-0.97,"2022-DJF"
"546",2022,"DJF",-22.08,-30.16,1.17,"2022-DJF",-0.97,"2022-DJF"
"547",2022,"DJF",-22.08,-29.72,1.55,"2022-DJF",-0.97,"2022-DJF"
"548",2022,"DJF",-22.08,-28.86,1.6,"2022-DJF",-0.97,"2022-DJF"
"549",2022,"DJF",-22.08,-28.83,0.87,"2022-DJF",-0.97,"2022-DJF"
"550",2022,"DJF",-22.08,-26.7,2.8,"2022-DJF",-0.97,"2022-DJF"
"551",2022,"DJF",-22.07,-32.05,1.01,"2022-DJF",-0.97,"2022-DJF"
"552",2022,"DJF",-22.07,-31.37,1.07,"2022-DJF",-0.97,"2022-DJF"
"553",2022,"DJF",-22.07,-31.28,1.07,"2022-DJF",-0.97,"2022-DJF"
"554",2022,"DJF",-22.07,-31.2,1.03,"2022-DJF",-0.97,"2022-DJF"
"555",2022,"DJF",-22.07,-30.83,1.07,"2022-DJF",-0.97,"2022-DJF"
"556",2022,"DJF",-22.07,-30.48,0.78,"2022-DJF",-0.97,"2022-DJF"
"557",2022,"DJF",-22.07,-30.31,3.69,"2022-DJF",-0.97,"2022-DJF"
"558",2022,"DJF",-22.07,-29.76,1,"2022-DJF",-0.97,"2022-DJF"
"559",2022,"DJF",-22.07,-28.82,2.25,"2022-DJF",-0.97,"2022-DJF"
"560",2022,"DJF",-22.07,-26.7,1.95,"2022-DJF",-0.97,"2022-DJF"
"561",2022,"DJF",-22.06,-32.09,0.56,"2022-DJF",-0.97,"2022-DJF"
"562",2022,"DJF",-22.06,-30.83,1.15,"2022-DJF",-0.97,"2022-DJF"
"563",2022,"DJF",-22.06,-30.8,2.31,"2022-DJF",-0.97,"2022-DJF"
"564",2022,"DJF",-22.06,-30.07,1.8,"2022-DJF",-0.97,"2022-DJF"
"565",2022,"DJF",-22.06,-29.77,1.19,"2022-DJF",-0.97,"2022-DJF"
"566",2022,"DJF",-22.06,-26.7,2,"2022-DJF",-0.97,"2022-DJF"
"567",2022,"DJF",-22.05,-31.94,1.82,"2022-DJF",-0.97,"2022-DJF"
"568",2022,"DJF",-22.05,-31.93,0.3,"2022-DJF",-0.97,"2022-DJF"
"569",2022,"DJF",-22.05,-30.93,3.1,"2022-DJF",-0.97,"2022-DJF"
"570",2022,"DJF",-22.05,-30.47,0.87,"2022-DJF",-0.97,"2022-DJF"
"571",2022,"DJF",-22.05,-30.31,1.23,"2022-DJF",-0.97,"2022-DJF"
"572",2022,"DJF",-22.05,-30.27,1.02,"2022-DJF",-0.97,"2022-DJF"
"573",2022,"DJF",-22.05,-29.66,2.4,"2022-DJF",-0.97,"2022-DJF"
"574",2022,"DJF",-22.05,-28.82,0.55,"2022-DJF",-0.97,"2022-DJF"
"575",2022,"DJF",-22.04,-31.98,0.62,"2022-DJF",-0.97,"2022-DJF"
"576",2022,"DJF",-22.04,-31.93,1.17,"2022-DJF",-0.97,"2022-DJF"
"577",2022,"DJF",-22.04,-31.44,1.34,"2022-DJF",-0.97,"2022-DJF"
"578",2022,"DJF",-22.04,-30.86,0.67,"2022-DJF",-0.97,"2022-DJF"
"579",2022,"DJF",-22.04,-30.85,1.68,"2022-DJF",-0.97,"2022-DJF"
"580",2022,"DJF",-22.04,-30.58,1.15,"2022-DJF",-0.97,"2022-DJF"
"581",2022,"DJF",-22.04,-30.32,2.17,"2022-DJF",-0.97,"2022-DJF"
"582",2022,"DJF",-22.04,-28.87,1.96,"2022-DJF",-0.97,"2022-DJF"
"583",2022,"DJF",-22.04,-28.83,2.1,"2022-DJF",-0.97,"2022-DJF"
"584",2022,"DJF",-22.03,-32,0.86,"2022-DJF",-0.97,"2022-DJF"
"585",2022,"DJF",-22.03,-31.92,0.75,"2022-DJF",-0.97,"2022-DJF"
"586",2022,"DJF",-22.03,-31.55,0.68,"2022-DJF",-0.97,"2022-DJF"
"587",2022,"DJF",-22.03,-31.42,0.23,"2022-DJF",-0.97,"2022-DJF"
"588",2022,"DJF",-22.03,-30.89,0.97,"2022-DJF",-0.97,"2022-DJF"
"589",2022,"DJF",-22.03,-30.85,0.31,"2022-DJF",-0.97,"2022-DJF"
"590",2022,"DJF",-22.03,-30.59,0.84,"2022-DJF",-0.97,"2022-DJF"
"591",2022,"DJF",-22.03,-30.45,0.37,"2022-DJF",-0.97,"2022-DJF"
"592",2022,"DJF",-22.03,-26.7,1.2,"2022-DJF",-0.97,"2022-DJF"
"593",2022,"DJF",-22.02,-31.92,0.97,"2022-DJF",-0.97,"2022-DJF"
"594",2022,"DJF",-22.02,-30.83,1.03,"2022-DJF",-0.97,"2022-DJF"
